order_item_id,bill_id,restaurant_location,menu_item_id,menu_category,quantity_ordered,unit_selling_price,item_subtotal_amount,preparation_time_minutes,item_notes,beverage_temperature
OI2371,B3707,ROME,M47,Beverage,1,449,1265,0,,Hot
OI2372,B1655,MILAN ,M9,Pasta,3,395,367,110,,
OI2373,B3961,Rome,M46,pizza,2,693,785,21,,
OI2374,B3626,Florence,M13,PASTA,1,536,246,79,,Cold
OI2375,B3018,ROME,M34,pizza,3,769,223,28,,Cold
OI2376,B1175,Milan,M12,Pasta,1,745,1367,14,,
OI2377,B1855,MILAN ,M7,PASTA,3,491,594,102,,Hot
OI2378,B1008,Rome,M47,PASTA,3,479,1444,94,,Hot
OI2379,B3205,ROME,M48,Pizza ,3,629,848,74,Extra cheese,Cold
OI2380,B958,Rome,M41,pizza,1,380,509,0,,Cold
OI2381,B3264,Florence,M37,Beverage,3,248,875,0,,Hot
OI2382,B1103,Florence,M32,Pasta,1,372,372,110,,Cold
OI2383,B2190,Milan,M2,Pizza ,3,516,221,0,Extra cheese,Hot
OI2384,B2296,MILAN ,M24,pizza,1,649,1484,0,,
OI2385,B2899,ROME,M47,PASTA,3,331,813,103,Extra cheese,Hot
OI2386,B901,Florence,M3,Pizza ,1,200,1248,80,,Hot
OI2387,B1145,ROME,M8,PASTA,2,460,203,0,,Hot
OI2388,B3967,ROME,M8,PASTA,1,374,788,74,Extra cheese,Hot
OI2389,B3052,ROME,M47,pizza,1,279,252,0,,
OI2390,B648,Milan,M47,PASTA,3,791,478,80,,Cold
OI2391,B765,milan,M32,pizza,1,376,481,11,Extra cheese,Hot
OI2392,B1608,Milan,M6,Pasta,3,794,895,0,,Hot
OI2393,B1347,Rome,M40,Beverage,3,504,566,39,Extra cheese,Hot
OI2394,B2605,Milan,M21,Beverage,3,511,450,120,Extra cheese,Hot
OI2395,B1989,milan,M27,Pasta,3,308,1417,11,,Hot
OI2396,B2997,Rome,M8,Pizza ,1,280,798,0,,
OI2397,B3695,ROME,M36,PASTA,1,616,737,0,Extra cheese,
OI2398,B122,Milan,M41,Beverage,3,392,1494,16,,Cold
OI2399,B3141,milan,M24,Beverage,1,666,467,100,Extra cheese,Hot
OI2400,B211,Florence,M48,pizza,2,559,1043,99,,Cold
OI2401,B1822,milan,M5,Pizza ,3,518,755,0,,Cold
OI2402,B2362,milan,M29,pizza,1,454,538,109,Extra cheese,Cold
OI2403,B3301,Rome,M3,PASTA,1,605,1338,115,Extra cheese,Cold
OI2404,B3949,Rome,M36,Pasta,3,387,324,112,,
OI2405,B2874,MILAN ,M23,Pasta,2,214,489,0,,Cold
OI2406,B3218,Florence,M34,pizza,2,262,405,25,Extra cheese,
OI2407,B533,MILAN ,M11,Beverage,2,730,435,0,,Cold
OI2408,B3395,Florence,M42,Beverage,3,390,1098,40,,Hot
OI2409,B1399,Florence,M43,Pizza ,2,672,396,69,,Hot
OI2410,B1640,ROME,M37,Pasta,2,449,656,0,,
OI2411,B1220,Milan,M14,Beverage,3,341,1055,92,Extra cheese,Hot
OI2412,B858,Milan,M8,PASTA,1,715,898,62,,Cold
OI2413,B1060,ROME,M22,Beverage,1,393,728,21,Extra cheese,Cold
OI2414,B1791,Florence,M23,Beverage,2,280,1395,35,Extra cheese,Hot
OI2415,B3180,MILAN ,M39,Pasta,2,503,816,108,,
OI2416,B1524,MILAN ,M18,pizza,2,288,573,0,,Cold
OI2417,B3641,ROME,M45,pizza,3,500,752,71,,Hot
OI2418,B2557,ROME,M41,pizza,3,712,1140,23,Extra cheese,Cold
OI2419,B3037,Milan,M15,pizza,3,528,898,6,,
OI2420,B2672,Rome,M44,pizza,1,644,603,0,Extra cheese,
OI2421,B3761,Milan,M5,pizza,3,777,529,0,,Hot
OI2422,B3568,ROME,M33,pizza,2,363,701,11,,Cold
OI2423,B3395,Rome,M24,PASTA,3,636,655,63,,
OI2424,B3329,milan,M13,pizza,3,241,361,27,,Cold
OI2425,B2730,MILAN ,M41,pizza,3,613,1361,0,,Cold
OI2426,B3997,Rome,M47,PASTA,2,349,1233,106,Extra cheese,Cold
OI2427,B3326,MILAN ,M10,Pizza ,2,468,407,30,,Cold
OI2428,B2816,MILAN ,M26,Pizza ,2,517,227,0,,Cold
OI2429,B1394,Rome,M33,Pasta,2,318,372,87,,Cold
OI2430,B2338,ROME,M25,PASTA,3,388,774,0,,Cold
OI2431,B1161,Rome,M13,Beverage,1,715,846,10,,
OI2432,B2158,Rome,M14,Beverage,2,654,1116,23,Extra cheese,Hot
OI2433,B915,milan,M45,Pizza ,3,257,437,90,,Cold
OI2434,B1570,Florence,M50,Pasta,2,419,779,0,,
OI2435,B3440,Milan,M45,Pizza ,3,571,833,100,,
OI2436,B2777,Milan,M26,Beverage,2,591,817,40,,Hot
OI2437,B3955,Florence,M34,pizza,2,600,826,0,,Cold
OI2438,B3591,Florence,M13,PASTA,2,333,1300,0,,Cold
OI2439,B404,Florence,M40,PASTA,1,667,658,84,,Cold
OI2440,B1716,milan,M30,Beverage,1,586,290,0,,
OI2441,B2027,milan,M49,PASTA,2,582,1113,31,,
OI2442,B1772,MILAN ,M27,Pizza ,3,321,1053,0,,Cold
OI2443,B451,Florence,M46,PASTA,1,461,1392,21,Extra cheese,Cold
OI2444,B714,Florence,M18,pizza,3,289,1132,77,Extra cheese,Hot
OI2445,B1732,MILAN ,M7,Beverage,3,274,252,118,,
OI2446,B3305,ROME,M5,PASTA,1,731,234,0,Extra cheese,Hot
OI2447,B3067,MILAN ,M8,Pizza ,2,694,219,0,Extra cheese,
OI2448,B165,MILAN ,M35,Pasta,3,748,608,39,,Cold
OI2449,B2330,Florence,M26,PASTA,2,760,1438,86,Extra cheese,Hot
OI2450,B261,milan,M3,Pasta,3,651,934,0,Extra cheese,
OI2451,B2687,Milan,M49,pizza,1,503,748,11,,Cold
OI2452,B1663,Florence,M41,Pasta,1,203,1013,17,Extra cheese,Cold
OI2453,B794,Rome,M37,Pasta,3,213,795,0,Extra cheese,
OI2454,B3760,MILAN ,M1,Pizza ,2,796,1270,83,Extra cheese,Cold
OI2455,B3204,Milan,M47,PASTA,2,449,1227,0,Extra cheese,
OI2456,B2451,milan,M49,Pizza ,3,435,892,23,Extra cheese,Cold
OI2457,B1379,ROME,MX1,Beverage,1,550,1096,0,,
OI2458,B3059,MILAN ,M39,PASTA,2,276,767,110,,
OI2459,B2121,MILAN ,M11,pizza,3,611,1069,0,,Cold
OI2460,B453,ROME,M9,Pasta,2,400,1096,0,,Hot
OI2461,B807,milan,M49,Beverage,2,605,1328,85,Extra cheese,Cold
OI2462,B1833,Florence,M3,Pasta,1,537,269,0,,Cold
OI2463,B629,milan,M40,PASTA,3,529,1029,0,,Hot
OI2464,B981,Rome,M24,Pasta,1,216,860,79,,Hot
OI2465,B898,ROME,M41,Pizza ,1,589,1232,93,,Hot
OI2466,B3228,Florence,M43,Beverage,2,234,490,21,,
OI2467,B1341,milan,M49,Pasta,3,251,1163,100,Extra cheese,Hot
OI2468,B1957,Milan,M2,Beverage,2,241,1324,32,,Hot
OI2469,B2640,ROME,M21,PASTA,2,572,1209,86,Extra cheese,Hot
OI2470,B3852,Florence,M24,Pizza ,1,451,997,86,,Hot
OI2471,B3074,Florence,M45,Pasta,1,367,636,0,,Hot
OI2472,B3648,Rome,M26,PASTA,2,715,779,0,Extra cheese,Hot
OI2473,B1684,Milan,M39,PASTA,2,229,624,0,,Hot
OI2474,B2080,ROME,M47,pizza,3,739,218,22,Extra cheese,Cold
OI2475,B3334,Florence,M7,Pasta,3,641,1276,0,Extra cheese,Hot
OI2476,B299,MILAN ,M5,PASTA,3,586,1214,82,,Hot
OI2477,B795,Florence,MX2,pizza,2,587,1188,119,,
OI2478,B528,milan,M40,Pasta,1,699,627,0,Extra cheese,Cold
OI2479,B3257,MILAN ,M32,Pizza ,2,437,1239,61,Extra cheese,Hot
OI2480,B1524,Rome,M44,Pasta,2,472,890,0,Extra cheese,Hot
OI2481,B1505,ROME,M41,Beverage,2,460,552,63,,Hot
OI2482,B3512,Milan,M35,pizza,2,666,1409,107,Extra cheese,
OI2483,B952,Milan,M1,Beverage,2,250,1297,109,,Cold
OI2484,B3239,milan,M46,Beverage,1,765,938,29,,Hot
OI2485,B3530,Florence,M49,pizza,1,690,281,75,,Cold
OI2486,B1195,ROME,M48,Beverage,2,401,642,0,Extra cheese,Cold
OI2487,B890,milan,M27,pizza,2,281,993,0,,Cold
OI2488,B2671,ROME,M43,Pasta,2,517,712,0,Extra cheese,Hot
OI2489,B1519,milan,M33,pizza,3,310,787,60,,Cold
OI2490,B1337,milan,M37,Pasta,3,718,1373,66,,Cold
OI2491,B2136,Rome,M31,Beverage,2,463,978,9,,Cold
OI2492,B1321,Rome,M47,Pasta,2,306,1221,40,,
OI2493,B2936,Milan,M8,pizza,2,621,597,0,,Cold
OI2494,B894,milan,M3,pizza,3,704,1311,0,,Cold
OI2495,B2260,Rome,M25,Pizza ,2,418,1073,0,,Hot
OI2496,B2615,Florence,M44,PASTA,2,529,1350,32,,Cold
OI2497,B2504,ROME,M37,pizza,2,303,1315,64,Extra cheese,Cold
OI2498,B2101,Florence,M14,PASTA,2,629,489,97,,
OI2499,B589,Rome,M15,Pasta,1,582,1412,0,,Hot
OI2500,B2828,ROME,M39,Pasta,2,656,702,14,,Hot
OI2501,B1117,Florence,M13,Pizza ,2,753,400,0,,
OI2502,B1600,ROME,M48,Pizza ,1,715,954,9,Extra cheese,Cold
OI2503,B1809,Milan,M30,Pizza ,1,319,846,0,Extra cheese,Cold
OI2504,B583,Florence,M42,Pizza ,3,603,427,93,Extra cheese,Hot
OI2505,B2319,ROME,M11,PASTA,3,487,749,0,,
OI2506,B2923,Florence,M3,Beverage,1,540,1337,107,,Cold
OI2507,B2598,milan,M41,pizza,3,512,324,37,Extra cheese,Cold
OI2508,B652,MILAN ,M1,Beverage,2,457,1463,16,,Cold
OI2509,B2744,Rome,M22,Pizza ,2,432,1266,86,Extra cheese,Hot
OI2510,B1278,Florence,M22,PASTA,3,333,828,0,Extra cheese,Hot
OI2511,B2001,milan,M14,PASTA,2,510,306,66,Extra cheese,Cold
OI2512,B1271,ROME,M19,Beverage,1,349,248,0,,Hot
OI2513,B1461,ROME,M40,Pasta,3,330,390,90,Extra cheese,Cold
OI2514,B3347,Florence,M17,pizza,3,743,534,0,,Cold
OI2515,B608,ROME,M44,Pizza ,1,236,446,0,,Cold
OI2516,B3084,milan,M24,Pasta,3,329,510,0,,Cold
OI2517,B897,Rome,M30,PASTA,3,359,277,32,,Cold
OI2518,B3758,Florence,M27,Pizza ,2,255,588,33,,Hot
OI2519,B3380,ROME,M4,pizza,3,573,1190,74,Extra cheese,
OI2520,B529,Florence,M22,Pizza ,3,461,621,0,,
OI2521,B3156,Florence,M5,Beverage,2,613,1465,0,Extra cheese,
OI2522,B1936,Milan,M35,Beverage,3,699,873,0,,
OI2523,B2415,Milan,MX1,Beverage,3,639,484,0,,
OI2524,B1095,ROME,M4,Pizza ,1,788,945,35,,Hot
OI2525,B3120,Milan,M7,Pasta,1,464,1197,110,,Hot
OI2526,B1779,MILAN ,M42,Pizza ,3,547,1411,0,,Cold
OI2527,B3775,ROME,M1,Pizza ,1,509,1066,0,,Hot
OI2528,B3237,Florence,M30,pizza,1,422,1164,37,Extra cheese,Cold
OI2529,B565,Milan,M16,pizza,2,204,390,85,,
OI2530,B1517,Florence,M27,PASTA,3,331,1025,0,,Cold
OI2531,B549,Milan,M4,PASTA,2,344,408,105,,Cold
OI2532,B939,milan,M2,Beverage,3,603,468,0,Extra cheese,Hot
OI2533,B828,ROME,M8,Pizza ,3,733,1312,26,Extra cheese,Hot
OI2534,B786,MILAN ,M48,Beverage,1,638,711,118,,Cold
OI2535,B2151,Florence,M34,Beverage,1,504,878,98,,
OI2536,B463,milan,M47,PASTA,3,323,1206,0,Extra cheese,
OI2537,B647,milan,M42,Beverage,1,668,854,0,Extra cheese,Cold
OI2538,B203,MILAN ,M24,pizza,2,227,887,24,,Hot
OI2539,B750,Milan,M19,PASTA,2,241,1176,0,Extra cheese,
OI2540,B1227,ROME,M38,Pasta,2,307,225,0,,
OI2541,B1881,ROME,M33,Pizza ,2,564,617,0,,Cold
OI2542,B3415,MILAN ,M50,pizza,2,710,1442,23,,Hot
OI2543,B1909,Rome,M14,PASTA,1,606,1378,27,,Cold
OI2544,B1280,ROME,M18,Pizza ,3,323,534,84,,Hot
OI2545,B1189,Florence,M42,PASTA,2,366,295,0,,Cold
OI2546,B2943,ROME,MX2,pizza,1,519,304,13,,
OI2547,B3780,MILAN ,M37,PASTA,3,683,245,32,,Hot
OI2548,B841,MILAN ,M32,Beverage,3,601,1223,0,,Hot
OI2549,B3708,Rome,M32,Beverage,1,469,1014,9,Extra cheese,
OI2550,B2581,Florence,M39,PASTA,1,758,247,23,,
OI2551,B1168,MILAN ,M2,Pasta,3,535,411,26,Extra cheese,Hot
OI2552,B1676,Milan,M49,PASTA,2,629,1497,0,,Hot
OI2553,B73,MILAN ,M43,Pasta,1,301,1194,119,Extra cheese,Cold
OI2554,B1003,milan,M29,Beverage,1,672,1189,60,Extra cheese,
OI2555,B2149,Rome,M20,Beverage,2,572,634,110,Extra cheese,Hot
OI2556,B1485,MILAN ,M48,pizza,3,265,1062,73,,
OI2557,B2626,ROME,M38,PASTA,3,747,681,29,,Hot
OI2558,B2430,MILAN ,M30,Pasta,3,761,1050,0,Extra cheese,
OI2559,B3637,Rome,M46,pizza,2,298,1403,39,,
OI2560,B3171,milan,M44,Pasta,3,649,898,27,Extra cheese,Cold
OI2561,B3386,Milan,M42,Pizza ,2,767,716,0,,Hot
OI2562,B3000,milan,M40,PASTA,1,222,1035,0,,Cold
OI2563,B2667,Rome,M28,PASTA,3,713,692,0,Extra cheese,
OI2564,B1251,Milan,M46,Pasta,1,715,563,72,Extra cheese,
OI2565,B19,Rome,M12,pizza,3,357,1345,0,,Hot
OI2566,B2574,milan,M11,Pizza ,2,738,374,0,Extra cheese,
OI2567,B2646,MILAN ,M12,Pizza ,3,401,1068,86,,Hot
OI2568,B912,MILAN ,M2,PASTA,1,535,483,0,,
OI2569,B364,Florence,M35,Pasta,1,450,233,73,Extra cheese,
OI2570,B2693,Milan,M4,PASTA,1,289,478,0,Extra cheese,
OI2571,B3243,MILAN ,M27,PASTA,1,261,358,88,,Cold
OI2572,B732,Florence,M4,pizza,3,252,270,64,Extra cheese,
OI2573,B1891,MILAN ,M8,Beverage,1,722,960,65,,Cold
OI2574,B96,Florence,M43,pizza,1,369,530,0,,Hot
OI2575,B3709,Rome,M33,pizza,1,733,572,0,,
OI2576,B226,Rome,M38,PASTA,3,208,1098,78,,Cold
OI2577,B3733,ROME,M7,Pasta,1,482,957,0,,Cold
OI2578,B2885,ROME,M35,Pasta,2,525,1038,62,,
OI2579,B932,MILAN ,MX1,Beverage,3,445,894,0,,Cold
OI2580,B3588,Rome,M15,PASTA,2,684,1457,0,,
OI2581,B791,Florence,M47,pizza,2,545,227,9,Extra cheese,Hot
OI2582,B1459,Rome,M47,PASTA,3,586,753,100,Extra cheese,Cold
OI2583,B2161,ROME,M22,Beverage,1,302,1316,28,,Hot
OI2584,B1929,Rome,M2,Pizza ,2,683,1072,0,,Hot
OI2585,B239,Florence,MX2,Pizza ,1,234,783,0,,Hot
OI2586,B1937,Florence,M14,pizza,1,775,999,69,,Cold
OI2587,B2551,ROME,M30,Pasta,1,678,1349,0,,
OI2588,B3,ROME,M4,pizza,1,466,1155,0,Extra cheese,Cold
OI2589,B1219,Milan,M34,pizza,2,513,685,21,Extra cheese,
OI2590,B689,Rome,M26,PASTA,2,421,1422,66,Extra cheese,
OI2591,B441,milan,M46,Beverage,1,393,772,0,,Cold
OI2592,B3694,ROME,M12,Beverage,1,673,1144,35,,Hot
OI2593,B1514,ROME,M35,Beverage,3,621,440,0,,Hot
OI2594,B428,milan,M8,Pizza ,3,655,338,90,Extra cheese,Cold
OI2595,B2728,ROME,M46,Beverage,1,785,694,0,,Cold
OI2596,B577,ROME,M21,pizza,1,253,1441,5,,
OI2597,B1357,ROME,M2,pizza,2,593,1008,0,,
OI2598,B2323,milan,M2,pizza,3,578,520,93,,Hot
OI2599,B1885,ROME,M41,pizza,1,652,222,0,Extra cheese,Hot
OI2600,B711,Milan,M18,Pizza ,3,306,1215,0,,
OI2601,B2594,milan,M29,Pasta,3,215,873,0,,Hot
OI2602,B2766,milan,M38,pizza,1,739,1075,0,,
OI2603,B1527,MILAN ,M48,Pasta,1,409,368,20,Extra cheese,Cold
OI2604,B2906,Rome,M18,Pasta,2,587,933,8,,Cold
OI2605,B3958,Florence,M48,Pasta,1,695,725,0,Extra cheese,Hot
OI2606,B1787,milan,M35,Pasta,1,346,270,0,,Hot
OI2607,B1657,Milan,M12,Pizza ,3,635,1166,28,,
OI2608,B1895,Florence,M7,Beverage,2,659,488,0,,
OI2609,B1910,Rome,M16,pizza,3,659,1393,97,,
OI2610,B863,Florence,M8,pizza,1,312,216,40,Extra cheese,Hot
OI2611,B321,MILAN ,M15,Pizza ,1,260,1410,17,,
OI2612,B453,Rome,M31,pizza,3,719,375,110,,Cold
OI2613,B3417,Milan,M25,Pizza ,1,661,358,13,,
OI2614,B227,MILAN ,M29,Beverage,2,787,600,111,,
OI2615,B654,MILAN ,M27,Pasta,3,401,752,0,,Hot
OI2616,B750,ROME,M34,pizza,3,520,1415,63,,Cold
OI2617,B444,MILAN ,M32,Pizza ,2,452,841,0,,
OI2618,B2079,ROME,M5,Pizza ,3,406,530,8,Extra cheese,Hot
OI2619,B2268,Florence,M47,Pizza ,2,496,677,0,,Hot
OI2620,B3950,ROME,M26,Beverage,1,737,1447,0,,Cold
OI2621,B2344,Rome,M29,Pasta,3,424,835,39,Extra cheese,
OI2622,B1563,Milan,M3,PASTA,1,222,1479,39,,Cold
OI2623,B1490,Milan,M13,Pasta,2,704,417,0,,Cold
OI2624,B551,Rome,M12,Pasta,3,209,1024,38,,Cold
OI2625,B1464,MILAN ,M27,Beverage,2,233,780,100,Extra cheese,Hot
OI2626,B2641,milan,M4,Pizza ,2,797,1124,17,,Cold
OI2627,B2031,milan,M5,Pasta,3,365,813,40,,
OI2628,B3653,Milan,M20,pizza,2,685,478,0,,
OI2629,B2545,milan,M6,Beverage,2,738,695,70,,
OI2630,B1849,Rome,M28,PASTA,1,216,1214,109,,Hot
OI2631,B3878,Milan,M24,PASTA,1,616,1045,108,,
OI2632,B1180,milan,M39,Pizza ,3,410,1073,35,,Cold
OI2633,B769,MILAN ,M11,pizza,2,317,1372,26,,
OI2634,B3115,ROME,M28,pizza,2,361,1135,30,,
OI2635,B713,Milan,M35,Pizza ,2,313,1195,84,Extra cheese,Cold
OI2636,B1113,milan,M20,Beverage,1,796,975,0,,Cold
OI2637,B165,MILAN ,M1,PASTA,3,580,859,0,,Hot
OI2638,B150,milan,M29,Pasta,2,768,287,39,Extra cheese,Hot
OI2639,B1106,milan,M10,Beverage,3,685,1096,30,,Hot
OI2640,B521,ROME,M40,Beverage,3,427,1382,11,Extra cheese,Cold
OI2641,B2488,Milan,M37,pizza,3,742,815,97,Extra cheese,Cold
OI2642,B2101,MILAN ,M12,Pizza ,2,318,336,0,,
OI2643,B1105,Rome,M26,Pasta,3,218,1065,11,Extra cheese,Hot
OI2644,B2212,MILAN ,MX1,Pizza ,1,723,349,108,,Hot
OI2645,B2041,Florence,M1,Pizza ,1,272,1351,62,,Hot
OI2646,B1611,Rome,M5,PASTA,2,247,903,23,Extra cheese,
OI2647,B3987,ROME,M21,Pasta,1,687,911,15,,
OI2648,B33,Rome,M5,pizza,2,225,799,20,Extra cheese,Hot
OI2649,B1182,milan,M6,Pizza ,2,224,355,0,Extra cheese,Cold
OI2650,B2448,Florence,M9,Beverage,1,800,544,0,,
OI2651,B2753,Florence,M8,Pasta,3,766,1204,117,,Hot
OI2652,B3207,MILAN ,M32,PASTA,1,595,536,117,Extra cheese,Cold
OI2653,B869,milan,M11,Pizza ,2,242,1492,18,,Hot
OI2654,B2429,MILAN ,M18,PASTA,2,692,552,13,,Cold
OI2655,B612,milan,M33,PASTA,1,512,683,15,,
OI2656,B2754,milan,M14,PASTA,1,656,876,29,Extra cheese,Cold
OI2657,B2162,MILAN ,M14,pizza,3,273,1134,61,Extra cheese,
OI2658,B343,ROME,M47,Pasta,3,788,493,106,,Cold
OI2659,B449,milan,MX2,Beverage,2,431,929,0,,
OI2660,B2851,milan,M33,PASTA,1,425,1405,36,Extra cheese,
OI2661,B148,ROME,M2,PASTA,3,436,1034,88,,Hot
OI2662,B1129,MILAN ,M23,pizza,3,519,781,22,,
OI2663,B3702,Rome,M42,PASTA,2,350,1077,0,,Hot
OI2664,B3994,MILAN ,MX2,Beverage,1,407,1193,83,,
OI2665,B2592,Rome,M15,Beverage,2,294,674,0,,Cold
OI2666,B1352,Milan,M14,PASTA,2,458,909,104,Extra cheese,Cold
OI2667,B1822,Rome,M23,Pasta,2,689,419,35,Extra cheese,
OI2668,B356,ROME,M42,PASTA,1,431,675,0,Extra cheese,
OI2669,B3265,MILAN ,M24,Pasta,1,410,886,0,,
OI2670,B2992,Florence,M16,pizza,1,279,677,72,,Hot
OI2671,B3829,Florence,M43,PASTA,1,232,370,74,,Hot
OI2672,B2584,Milan,M28,Pizza ,3,603,1489,104,Extra cheese,Cold
OI2673,B1726,Milan,M15,Pizza ,1,623,781,39,,
OI2674,B3069,ROME,M40,Pizza ,2,639,1348,0,Extra cheese,
OI2675,B3118,ROME,M22,Pasta,1,218,463,79,Extra cheese,Hot
OI2676,B2155,MILAN ,M13,Pasta,3,450,499,0,,
OI2677,B2946,ROME,M25,pizza,3,605,591,63,,Hot
OI2678,B2973,Milan,M49,Pizza ,2,401,612,75,Extra cheese,Cold
OI2679,B3742,Milan,M39,Pasta,3,771,972,79,,Hot
OI2680,B1389,Florence,M6,Pizza ,2,458,1045,0,,
OI2681,B1702,MILAN ,M50,Beverage,2,774,509,0,,
OI2682,B61,MILAN ,M1,Pizza ,1,403,583,0,Extra cheese,Hot
OI2683,B3389,ROME,M34,Beverage,2,394,1353,72,,
OI2684,B1883,Milan,M16,Pasta,2,417,1351,93,Extra cheese,
OI2685,B908,milan,M7,Beverage,3,208,836,70,,Hot
OI2686,B3022,Milan,M27,Pizza ,1,287,242,69,Extra cheese,
OI2687,B2586,Florence,M14,Beverage,1,270,458,0,,Hot
OI2688,B24,Milan,M27,Beverage,2,727,819,0,,
OI2689,B2622,Florence,M10,Pasta,3,648,1137,30,Extra cheese,Hot
OI2690,B421,Milan,M3,Beverage,2,542,611,98,Extra cheese,
OI2691,B1141,milan,M9,PASTA,2,534,688,0,,Cold
OI2692,B3177,milan,M45,pizza,1,693,974,0,,Cold
OI2693,B3728,Milan,M24,Beverage,3,479,832,0,,Cold
OI2694,B3826,Florence,M50,pizza,3,795,638,0,,Hot
OI2695,B1787,ROME,M46,Pizza ,3,592,657,6,,Cold
OI2696,B667,Florence,M10,pizza,2,581,1316,0,,Hot
OI2697,B2457,Rome,M8,Pasta,1,416,1251,0,,Hot
OI2698,B2331,Rome,M21,Beverage,3,329,554,0,Extra cheese,Cold
OI2699,B2170,milan,M28,PASTA,2,345,468,19,,Hot
OI2700,B1712,Milan,M20,Pasta,1,464,762,0,,Cold
OI2701,B3369,MILAN ,M25,Pizza ,2,631,225,66,Extra cheese,Hot
OI2702,B1463,Rome,M8,pizza,1,509,553,61,,Hot
OI2703,B2528,ROME,M35,Beverage,1,780,254,0,,
OI2704,B1688,Rome,M17,Pizza ,3,210,507,102,Extra cheese,Cold
OI2705,B1196,ROME,M48,pizza,1,305,1112,102,Extra cheese,Cold
OI2706,B470,MILAN ,M10,Pizza ,3,584,1329,110,Extra cheese,Cold
OI2707,B1549,MILAN ,M28,Pizza ,3,361,1086,98,Extra cheese,Hot
OI2708,B750,milan,M36,Pizza ,2,504,1040,105,,Cold
OI2709,B2925,MILAN ,M19,Pizza ,2,449,803,23,Extra cheese,
OI2710,B702,Milan,M3,Pasta,1,702,991,37,,
OI2711,B3036,ROME,M44,Pasta,1,696,464,0,,Cold
OI2712,B3063,milan,M24,pizza,1,268,1208,8,,Cold
OI2713,B3258,Rome,M32,Beverage,3,397,289,69,Extra cheese,Hot
OI2714,B788,MILAN ,M3,PASTA,1,249,1194,0,Extra cheese,Hot
OI2715,B2609,milan,M6,Pasta,2,399,569,92,,Hot
OI2716,B3506,ROME,M37,pizza,2,546,220,0,,Hot
OI2717,B2283,Milan,M8,Pizza ,1,272,1420,39,,
OI2718,B2226,Rome,M4,Pizza ,2,590,754,68,Extra cheese,
OI2719,B3946,Florence,M3,Pizza ,2,264,1017,0,,Cold
OI2720,B3564,Rome,M17,PASTA,2,238,758,110,,Cold
OI2721,B489,milan,M24,PASTA,3,660,1098,0,,Hot
OI2722,B2325,MILAN ,M34,pizza,2,257,1033,18,Extra cheese,Cold
OI2723,B1633,Florence,M16,PASTA,3,319,581,17,,
OI2724,B3880,Florence,M13,PASTA,2,247,1004,0,,Cold
OI2725,B230,Florence,M9,Pasta,3,710,265,33,,Cold
OI2726,B1718,Milan,M35,PASTA,1,644,1447,0,,
OI2727,B2484,MILAN ,M1,Pizza ,3,641,244,7,Extra cheese,Hot
OI2728,B3029,ROME,M5,Beverage,2,787,585,77,Extra cheese,
OI2729,B277,Florence,M42,Pizza ,1,572,1464,71,,
OI2730,B2863,milan,M36,Pizza ,3,377,485,25,,Cold
OI2731,B3610,Milan,M50,Beverage,2,553,1496,93,Extra cheese,Hot
OI2732,B1778,Milan,M25,PASTA,2,438,744,97,,
OI2733,B3097,Milan,M25,Pizza ,3,423,452,0,,Cold
OI2734,B823,MILAN ,M19,PASTA,3,231,750,0,Extra cheese,Cold
OI2735,B1056,MILAN ,M18,pizza,3,297,1029,24,,Hot
OI2736,B3239,milan,M22,Beverage,2,764,432,119,,Cold
OI2737,B1691,MILAN ,M30,Pasta,3,698,1403,0,,
OI2738,B2844,Florence,M40,Pasta,2,216,1311,11,,Hot
OI2739,B1610,milan,M2,Beverage,3,369,502,118,Extra cheese,
OI2740,B1794,MILAN ,M5,Pizza ,1,619,1199,27,,Hot
OI2741,B3205,Milan,MX2,Pasta,1,315,1365,33,Extra cheese,Cold
OI2742,B1243,Florence,MX1,Pizza ,1,517,1340,0,,Cold
OI2743,B1398,Milan,M26,PASTA,2,646,1043,13,Extra cheese,Cold
OI2744,B264,MILAN ,M10,Pasta,2,338,1227,6,,Cold
OI2745,B734,ROME,M10,pizza,2,493,987,36,,Hot
OI2746,B1730,Milan,M34,Beverage,2,752,244,77,,Hot
OI2747,B3720,Florence,M22,Beverage,1,243,474,0,Extra cheese,Hot
OI2748,B1830,MILAN ,M7,Pasta,1,337,423,0,,
OI2749,B2057,ROME,M47,pizza,1,797,601,100,Extra cheese,Hot
OI2750,B1537,Florence,M41,PASTA,1,426,817,0,,
OI2751,B283,ROME,M47,PASTA,3,545,462,97,,
OI2752,B3912,milan,M22,PASTA,1,423,449,0,,Hot
OI2753,B325,MILAN ,M24,Pizza ,3,662,1490,76,Extra cheese,
OI2754,B2814,ROME,M37,Beverage,3,433,360,16,Extra cheese,Hot
OI2755,B1287,ROME,M15,pizza,2,450,541,37,Extra cheese,Hot
OI2756,B3807,ROME,M9,Beverage,1,748,1138,118,,Hot
OI2757,B315,Rome,M1,pizza,3,282,738,38,,Hot
OI2758,B1810,Milan,M14,Pasta,3,370,306,94,,Hot
OI2759,B3614,Rome,M50,Beverage,3,757,603,108,,Cold
OI2760,B229,Milan,M6,Pizza ,1,722,241,10,Extra cheese,Hot
OI2761,B3839,milan,M30,PASTA,3,307,1376,34,Extra cheese,
OI2762,B2627,Milan,M47,Pizza ,2,353,351,119,Extra cheese,Hot
